ConceptID;Estado;Término Preferido;Términos Sinónimos;Término Abreviado;Observación;Sensibilidad;Creación Nombre;Revisado;Consultar;Etiquetas;Riesgo Teratogénico;FFA ¦ Tipo FFA ¦ Orden;Condición de Venta;Unidad de U_Asist;Recomendaciones ¦ Receta ¦ Gestión ¦ Indicación ¦ Tipo Recomendación;Vía Administración ¦ Orden;Estado Prescripción;Cantidad de Volumen Total ¦ Unidad de Volumen;URL;Medicamento clínico especial;ConceptID Fármacos - Medicamento Básico ¦ Preferido Fármacos - Medicamento Básico ¦ Estado;ConceptID Fármacos - Sustancia ¦ Preferido Fármacos - Sustancia ¦ Orden ¦ Cantidad Potencia ¦ Unidad Potencia ¦ Cantidad PP ¦ Unidad PP ¦ Estado;ATC;Comercializado;ConceptID SNM ¦ Preferido SNM ¦ Tipo de Relación ¦ Grupo;CIE-10 ¦ Tipo de Relación
678601000167106;Vigente;clonazepam 0,5 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;91 ¦ Receta Médica Retenida; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;666951000167105 ¦ clonazepam ¦ Vigente ; • 654851000167101 ¦ clonazepam ¦ 1 ¦ 0.5 ¦ miligramo ¦ Vigente ;13380 ¦ clonazepam ¦ N03AE01;Si; • 322897008 ¦ clonazepam, 500 mcg, comprimido ¦ es un[a] ¦ 0;
678611000167108;Vigente;gluconato de potasio 780 mg comprimido;;;;Sensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;667931000167102 ¦ gluconato de potasio ¦ Vigente ; • 657181000167108 ¦ gluconato de potasio ¦ 1 ¦ 780.0 ¦ miligramo ¦ Vigente ;;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678621000167103;Vigente;hidróxido de aluminio 500 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;90 ¦ Directa; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;661751000167103 ¦ hidróxido de aluminio ¦ Vigente ; • 648201000167108 ¦ hidróxido de aluminio ¦ 1 ¦ 500.0 ¦ miligramo ¦ Vigente ;;Si; • 316933007 ¦ hidróxido de aluminio, 500 mg, comprimido ¦ es un[a] ¦ 0;
678631000167101;Vigente;obidoxima 250 mg/mL inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;;" • 9432 ¦ intravenosa ¦ 1
 • 9425 ¦ intramuscular ¦ 2";95 ¦ válido como MC prescribible;;;No;666911000167106 ¦ obidoxima ¦ Vigente ; • 656931000167109 ¦ obidoxima ¦ 1 ¦ 250.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ;14553 ¦ obidoxima ¦ V03AB13;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678641000167109;Vigente;albúmina humana 5% (50 mg/mL) inyectable;;;;Sensible;Manual;Si;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9384 ¦ mililitro;; • 9432 ¦ intravenosa ¦ 1;95 ¦ válido como MC prescribible;100.0 ¦ mililitro;;No;659341000167107 ¦ albúmina humana ¦ Vigente ; • 649671000167106 ¦ albúmina humana ¦ 1 ¦ 5.0 ¦ gramo ¦ 100.0 ¦ mililitro ¦ Vigente ;;Si; • 406290008 ¦ albúmina humana, 5%, solución para infusión, vial de 50 ml ¦ es un[a] ¦ 0;
678651000167107;Vigente;cloruro de sodio 0,86% (8,6 mg/mL) + cloruro de potasio 0,03% (0,3 mg/mL) + cloruro de calcio 0,033% (0,33 mg/mL) inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9432 ¦ intravenosa ¦ 1;95 ¦ válido como MC prescribible;500.0 ¦ mililitros;;No;662571000167108 ¦ cloruro de calcio + cloruro de potasio + cloruro de sodio ¦ Vigente ;" • 657811000167105 ¦ cloruro de potasio ¦ 2 ¦ 40.0 ¦ miligramo ¦ 100.0 ¦ mililitro ¦ Vigente 
 • 650771000167106 ¦ cloruro de calcio ¦ 3 ¦ 34.0 ¦ miligramo ¦ 100.0 ¦ mililitro ¦ Vigente 
 • 657411000167108 ¦ cloruro de sodio ¦ 1 ¦ 850.0 ¦ miligramo ¦ 100.0 ¦ mililitro ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678661000167105;Vigente;ivermectina 1% (10 mg/g) crema;;;;Insensible;Manual;No;No;;; • 9783 ¦ crema ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;664281000167101 ¦ ivermectina ¦ Vigente ; • 657791000167109 ¦ ivermectina ¦ 1 ¦ 10.0 ¦ miligramo ¦ 1.0 ¦ gramo ¦ Vigente ;;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678671000167104;Vigente;interferón beta 1a 6.000.000 UI/0,5 mL (12.000.000 UI/mL) inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9412 ¦ Unidades Internacionales;; • 9425 ¦ intramuscular ¦ 1;95 ¦ válido como MC prescribible;0.5 ¦ mililitros;;No;670721000167105 ¦ interferón beta 1a ¦ Vigente ; • 658021000167107 ¦ interferón beta 1a ¦ 1 ¦ 6000000.0 ¦ casquillo ¦ 0.5 ¦ mililitro ¦ Vigente ;12930 ¦ interferón beta-1a ¦ L03AB07;Si; • 327214000 ¦ interferón beta - 1a, 12.000.000 UI/ml, solución inyectable, jeringa precargada de 0,5 ml ¦ es un[a] ¦ 0;
678681000167102;Vigente;ticagrelor 90 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;664561000167107 ¦ ticagrelor ¦ Vigente ; • 658151000167102 ¦ ticagrelor ¦ 1 ¦ 90.0 ¦ miligramo ¦ Vigente ;10698 ¦ ticagrelor ¦ B01AC24;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678691000167100;Vigente;multivitamínico solución oral;;;;Insensible;Manual;No;No;;; • 9749 ¦ solución oral ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9384 ¦ mililitro;; • 9437 ¦ oral ¦ 1;94 ¦ nunca válido para prescribir como MC;;;No;670341000167103 ¦ medicamento básico especial ¦ Vigente ; • 657671000167102 ¦ sustancia especial ¦ 1 ¦ 1.0 ¦ dosis ¦ Vigente ;;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678701000167100;Vigente;quetiapina 25 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;663781000167107 ¦ quetiapina ¦ Vigente ; • 649821000167108 ¦ quetiapina ¦ 1 ¦ 25.0 ¦ miligramo ¦ Vigente ;13573 ¦ quetiapina ¦ N05AH04;Si; • 321624009 ¦ quetiapina, 25 mg, comprimido ¦ es un[a] ¦ 0;
678711000167103;Vigente;vaselina 1,1 g cápsula;;;;Insensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;90 ¦ Directa; • 9362 ¦ gramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;664961000167100 ¦ vaselina ¦ Vigente ; • 653361000167105 ¦ vaselina ¦ 1 ¦ 1.1 ¦ gramo ¦ Vigente ;;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678721000167108;Vigente;ácido pamidrónico 90 mg inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9432 ¦ intravenosa ¦ 1;95 ¦ válido como MC prescribible;;;No;669931000167108 ¦ ácido pamidrónico ¦ Vigente ; • 651851000167103 ¦ ácido pamidrónico ¦ 1 ¦ 90.0 ¦ miligramo ¦ Vigente ;13185 ¦ ácido pamidrónico ¦ M05BA03;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678731000167105;Vigente;clotrimazol 1% (10 mg/mL) solución uso externo;;;;Insensible;Manual;No;No;;; • 9742 ¦ solución uso externo ¦ Discreta ¦ 1;90 ¦ Directa; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;668591000167105 ¦ clotrimazol ¦ Vigente ; • 649601000167104 ¦ clotrimazol ¦ 1 ¦ 10.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ;11546 ¦ clotrimazol ¦ D01AC01;Si; • 330924007 ¦ clotrimazol, 1%, solución ¦ es un[a] ¦ 0;
678741000167102;Vigente;glimepirida 2 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;668021000167101 ¦ glimepirida ¦ Vigente ; • 651231000167105 ¦ glimepirida ¦ 1 ¦ 2.0 ¦ miligramo ¦ Vigente ;10561 ¦ glimepirida ¦ A10BB12;Si; • 325259007 ¦ glimepirida, 2 mg, comprimido ¦ es un[a] ¦ 0;
678751000167104;Vigente;amlodipino 5 mg + olmesartán 20 mg comprimido;;;;Insensible;Manual;Si;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;661831000167104 ¦ amlodipino + olmesartán ¦ Vigente ;" • 648241000167106 ¦ amlodipino ¦ 1 ¦ 5.0 ¦ miligramo ¦ Vigente 
 • 653581000167107 ¦ olmesartán ¦ 2 ¦ 20.0 ¦ miligramo ¦ Vigente ";11409 ¦ olmesartán medoxomilo y amlodipino ¦ C09DB02;Si; • 429502004 ¦ amlodipino, 5 mg/olmesartán, 20 mg, comprimido ¦ es un[a] ¦ 0;
678761000167101;Vigente;clormezanona 100 mg + ibuprofeno 200 mg + metamizol sódico 300 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;91 ¦ Receta Médica Retenida; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;664241000167108 ¦ clormezanona + ibuprofeno + metamizol sódico ¦ Vigente ;" • 657921000167109 ¦ clormezanona ¦ 1 ¦ 100.0 ¦ miligramo ¦ Vigente 
 • 651421000167109 ¦ ibuprofeno ¦ 2 ¦ 200.0 ¦ miligramo ¦ Vigente 
 • 655131000167100 ¦ metamizol sódico ¦ 3 ¦ 300.0 ¦ miligramo ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678771000167107;Vigente;cefpodoxima 200 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;91 ¦ Receta Médica Retenida; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;667351000167107 ¦ cefpodoxima ¦ Vigente ; • 647691000167100 ¦ cefpodoxima ¦ 1 ¦ 200.0 ¦ miligramo ¦ Vigente ;12272 ¦ cefpodoxima ¦ J01DD13;Si; • 374128009 ¦ cefpodoxima, 200 mg, comprimido ¦ es un[a] ¦ 0;
678781000167109;Vigente;levotiroxina 50 mcg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9380 ¦ microgramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;660791000167103 ¦ levotiroxina ¦ Vigente ; • 658131000167108 ¦ levotiroxina ¦ 1 ¦ 50.0 ¦ microgramo ¦ Vigente ;12202 ¦ levotiroxina sódica ¦ H03AA01;Si; • 374295007 ¦ levotiroxina sódica, 50 mcg, comprimido ¦ es un[a] ¦ 0;
678791000167106;Vigente;multivitamínico + probiótico + sales minerales comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;90 ¦ Directa; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;94 ¦ nunca válido para prescribir como MC;;;No;670341000167103 ¦ medicamento básico especial ¦ Vigente ; • 657671000167102 ¦ sustancia especial ¦ 1 ¦ 0.0 ¦ miligramo ¦ Vigente ;;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678801000167105;Vigente;insulina humana NPH 1000 UI/10 mL (100 UI/mL) inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9412 ¦ Unidades Internacionales;; • 9444 ¦ subcutánea ¦ 1;95 ¦ válido como MC prescribible;10.0 ¦ mililitros;;No;659171000167100 ¦ insulina humana NPH ¦ Vigente ; • 647791000167106 ¦ insulina humana NPH ¦ 1 ¦ 100.0 ¦ casquillo ¦ 1.0 ¦ mililitro ¦ Vigente ;10533 ¦ insulina (humana) ¦ A10AC01;Si; • 400369009 ¦ insulina humana isófana, 100 unidades/ml, inyectable, vial de 10 ml ¦ es un[a] ¦ 0;
678811000167107;Vigente;vacuna Bordetella pertussis (acelular) + toxoide difteria 2 UI/0,5 mL + toxoide tétano 20 UI/0,5 mL + fosfato de aluminio (adyuvante) inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9384 ¦ mililitro;; • 9425 ¦ intramuscular ¦ 1;95 ¦ válido como MC prescribible;0.5 ¦ mililitros;;No;665521000167101 ¦ vacuna Bordetella pertussis (acelular) + toxoide difteria + toxoide tétano + fosfato de aluminio (adyuvante) ¦ Vigente ;" • 654151000167107 ¦ Bordetella pertussis (acelular) ¦ 1 ¦ 0.0 ¦ casquillo ¦ Vigente 
 • 655631000167105 ¦ fosfato de aluminio ¦ 4 ¦ 0.0 ¦ casquillo ¦ Vigente 
 • 648661000167109 ¦ toxoide difteria ¦ 2 ¦ 2.0 ¦ casquillo ¦ 0.5 ¦ mililitro ¦ Vigente 
 • 648771000167106 ¦ toxoide tétano ¦ 3 ¦ 20.0 ¦ casquillo ¦ 0.5 ¦ mililitro ¦ Vigente ";12690 ¦ pertussis, antígeno purificado, combinación con toxoides ¦ J07AJ52;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678821000167102;Vigente;hidroclorotiazida 25 mg + triamtereno 50 mg comprimido;;;;Sensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;669811000167107 ¦ hidroclorotiazida + triamtereno ¦ Vigente ;" • 648411000167109 ¦ hidroclorotiazida ¦ 1 ¦ 25.0 ¦ miligramo ¦ Vigente 
 • 650201000167108 ¦ triamtereno ¦ 2 ¦ 50.0 ¦ miligramo ¦ Vigente ";;Si; • 410896007 ¦ triamtereno, 50 mg/hidroclorotiazida, 25 mg, comprimido ¦ es un[a] ¦ 0;
678831000167100;Vigente;morfina 20 mg/mL inyectable;;;;Sensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;92 ¦ Receta Cheque; • 9382 ¦ miligramo;; • 9432 ¦ intravenosa ¦ 1;95 ¦ válido como MC prescribible;1.0 ¦ mililitro;;No;668161000167109 ¦ morfina ¦ Vigente ; • 652171000167108 ¦ morfina ¦ 1 ¦ 20.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ;12941 ¦ morfina ¦ N02AA01;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678841000167108;Vigente;clorfenamina 2 mg/5 mL + ibuprofeno 200 mg/5 mL suspensión oral;;;;Insensible;Manual;No;No;;; • 9741 ¦ suspensión oral ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9384 ¦ mililitro;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;661611000167107 ¦ clorfenamina + ibuprofeno ¦ Vigente ;" • 657761000167104 ¦ clorfenamina ¦ 1 ¦ 2.0 ¦ miligramo ¦ 5.0 ¦ mililitro ¦ Vigente 
 • 651421000167109 ¦ ibuprofeno ¦ 2 ¦ 200.0 ¦ miligramo ¦ 5.0 ¦ mililitro ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678851000167106;Vigente;indacaterol 150 mcg cápsula para inhalación;;;;Insensible;Manual;No;No;;; • 9792 ¦ cápsula para inhalación ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9420 ¦ inhalatoria oral ¦ 1;95 ¦ válido como MC prescribible;;;No;671601000167101 ¦ indacaterol ¦ Vigente ; • 658191000167109 ¦ indacaterol ¦ 1 ¦ 150.0 ¦ microgramo ¦ Vigente ;14019 ¦ indacaterol ¦ R03AC18;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678861000167109;Vigente;gemfibrozilo 600 mg comprimido;;;;Sensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;668681000167109 ¦ gemfibrozilo ¦ Vigente ; • 650921000167105 ¦ gemfibrozilo ¦ 1 ¦ 600.0 ¦ miligramo ¦ Vigente ;11469 ¦ gemfibrozilo ¦ C10AB04;Si; • 319964008 ¦ gemfibrozilo, 600 mg, comprimido ¦ es un[a] ¦ 0;
678871000167103;Vigente;lansoprazol 30 mg cápsula;;;;Sensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;659711000167105 ¦ lansoprazol ¦ Vigente ; • 652951000167102 ¦ lansoprazol ¦ 1 ¦ 30.0 ¦ miligramo ¦ Vigente ;10154 ¦ lansoprazol ¦ A02BC03;Si; • 317309001 ¦ lansoprazol, 30 mg, cápsula ¦ es un[a] ¦ 0;
678881000167101;Vigente;clobetasol 0,05% (500 mcg/g) espuma;;;;Insensible;Manual;No;No;;; • 9777 ¦ espuma ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;667021000167100 ¦ clobetasol ¦ Vigente ; • 653541000167100 ¦ clobetasol ¦ 1 ¦ 500.0 ¦ microgramo ¦ 1.0 ¦ gramo ¦ Vigente ;11662 ¦ clobetasol ¦ D07AD01;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678891000167104;Vigente;hipromelosa 0,3% (3 mg/mL) colirio;;;;Insensible;Manual;No;No;;; • 9788 ¦ colirio ¦ Continua ¦ 1;90 ¦ Directa; • 9361 ¦ gotas;;" • 9436 ¦ ocular ¦ 2
 • 9437 ¦ oral ¦ 1";95 ¦ válido como MC prescribible;15.0 ¦ mililitros;;No;669291000167103 ¦ hipromelosa ¦ Vigente ; • 650481000167103 ¦ hipromelosa ¦ 1 ¦ 3.0 ¦ miligramo ¦ 1.0 ¦ gramo ¦ Vigente ;14264 ¦ hipromelosa ¦ S01KA02;Si; • 330781005 ¦ hipromelosa, 0,3%, colirio ¦ es un[a] ¦ 0;
678901000167103;Vigente;clotrimazol 100 mg óvulo;;;;Insensible;Manual;No;No;;; • 9755 ¦ óvulo ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9431 ¦ intravaginal ¦ 1;95 ¦ válido como MC prescribible;;;No;668591000167105 ¦ clotrimazol ¦ Vigente ; • 649601000167104 ¦ clotrimazol ¦ 1 ¦ 100.0 ¦ miligramo ¦ Vigente ;11912 ¦ clotrimazol ¦ G01AF02;Si; • 326216005 ¦ clotrimazol, 100 mg, óvulo vaginal ¦ es un[a] ¦ 0;
678911000167101;Vigente;clorfenamina 2 mg/5 mL + paracetamol 125 mg/5 mL + pseudoefedrina clorhidrato 30 mg/5 mL solución oral;;;;Sensible;Manual;No;No;;; • 9749 ¦ solución oral ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;100.0 ¦ mililitro;;No;667641000167101 ¦ clorfenamina + paracetamol + pseudoefedrina clorhidrato ¦ Vigente ;" • 657761000167104 ¦ clorfenamina ¦ 1 ¦ 2.0 ¦ miligramo ¦ 5.0 ¦ mililitro ¦ Vigente 
 • 658371000167108 ¦ paracetamol ¦ 3 ¦ 125.0 ¦ miligramo ¦ 5.0 ¦ mililitro ¦ Vigente 
 • 653751000167106 ¦ pseudoefedrina clorhidrato ¦ 2 ¦ 30.0 ¦ miligramo ¦ 5.0 ¦ mililitro ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678921000167106;Vigente;ketoprofeno 50 mg comprimido;;;;Sensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;664891000167100 ¦ ketoprofeno ¦ Vigente ; • 654331000167103 ¦ ketoprofeno ¦ 1 ¦ 50.0 ¦ miligramo ¦ Vigente ;13071 ¦ ketoprofeno ¦ M01AE03;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678931000167108;Vigente;clotiazepam 5 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;91 ¦ Receta Médica Retenida; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;668571000167106 ¦ clotiazepam ¦ Vigente ; • 649941000167105 ¦ clotiazepam ¦ 1 ¦ 5.0 ¦ miligramo ¦ Vigente ;13529 ¦ clotiazepam ¦ N05BA21;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678941000167100;Vigente;enoxaparina de sodio 40 mg/0,4 mL (100 mg/mL) inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9444 ¦ subcutánea ¦ 1;95 ¦ válido como MC prescribible;0.4 ¦ mililitros;;No;660381000167101 ¦ enoxaparina de sodio ¦ Vigente ; • 649231000167106 ¦ enoxaparina de sodio ¦ 1 ¦ 40.0 ¦ miligramo ¦ 0.4 ¦ mililitro ¦ Vigente ;10729 ¦ enoxaparina ¦ B01AB05;Si; • 319668008 ¦ enoxaparina, 100 mg/ml, solución inyectable, jeringa precargada de 0,4 ml ¦ es un[a] ¦ 0;
678951000167102;Vigente;nitrato de plata barra tópica;;;;Sensible;Manual;No;No;;; • 9795 ¦ barra tópica ¦ Discreta ¦ 1;90 ¦ Directa; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;660181000167104 ¦ nitrato de plata ¦ Vigente ; • 657481000167102 ¦ nitrato de plata ¦ 1 ¦ 1.0 ¦ aplicación ¦ Vigente ;11756 ¦ nitrato de plata ¦ D08AL01;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678961000167104;Vigente;naproxeno 100 mg comprimido;;;;Sensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;669251000167105 ¦ naproxeno ¦ Vigente ; • 652971000167105 ¦ naproxeno ¦ 1 ¦ 100.0 ¦ miligramo ¦ Vigente ;13070 ¦ naproxeno ¦ M01AE02;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678971000167105;Vigente;domperidona 10 mg/2 mL (5 mg/mL) inyectable;;;;Sensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;;" • 9425 ¦ intramuscular ¦ 4
 • 9432 ¦ intravenosa ¦ 1
 • 9425 ¦ intramuscular ¦ 2
 • 9432 ¦ intravenosa ¦ 3";95 ¦ válido como MC prescribible;2.0 ¦ mililitros;;No;661701000167104 ¦ domperidona ¦ Vigente ; • 653671000167106 ¦ domperidona ¦ 1 ¦ 10.0 ¦ miligramo ¦ 2.0 ¦ mililitro ¦ Vigente ;10245 ¦ domperidona ¦ A03FA03;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
678981000167107;Vigente;metamizol sódico 300 mg comprimido; •  dipirona 300 mg comprimido;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;90 ¦ Directa; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;665851000167108 ¦ metamizol sódico ¦ Vigente ; • 655131000167100 ¦ metamizol sódico ¦ 1 ¦ 300.0 ¦ miligramo ¦ Vigente ;13252 ¦ metamizol sódico (dipirona) ¦ N02BB02;Si; • 451019009 ¦ metamizol sódico ¦ es un[a] ¦ 0;
678991000167109;Vigente;sertralina 50 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;664311000167103 ¦ sertralina ¦ Vigente ; • 652431000167103 ¦ sertralina ¦ 1 ¦ 50.0 ¦ miligramo ¦ Vigente ;13648 ¦ sertralina ¦ N06AB06;Si; • 321959007 ¦ sertralina, 50 mg, comprimido ¦ es un[a] ¦ 0;
679001000167109;Vigente;fluticasona propionato 0,05% (500 mcg/g) crema;;;;Insensible;Manual;No;No;;; • 9783 ¦ crema ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;667361000167105 ¦ fluticasona propionato ¦ Vigente ; • 650651000167106 ¦ fluticasona propionato ¦ 1 ¦ 500.0 ¦ microgramo ¦ 1.0 ¦ gramo ¦ Vigente ;;Si; • 332055005 ¦ propionato de fluticasona, 0,05%, crema ¦ es un[a] ¦ 0;
